system:index,class_name,label,lat,lon,run_tag,sample_id,season,tile_id,unique_id,weight,.geo,NDVI_AUC,NDVI_drop,NDVI_peak,NDVI_slopeEarly,NDWI_AUC,NDWI_drop,NDWI_peak,GNDVI_AUC,GNDVI_drop,SAVI_AUC,MSAVI2_AUC,h_NDVI_drop,h_NDWI_drop,h_AUC_z,h_NDVI_AUC_cur
4_1_18,healthy,0,30.75624920309894,75.80568272335199,rabi_2023_24,4_1_18,2023-11-01_to_2024-04-15,4,sample_4_1_18,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",93.35925,0.0,0.8839695,0.015424238,27.323248,0.0,0.47355852,91.73042,0.0,140.01804,111.67581,0.0,0.0,-0.38460717,93.35925
4_1_19,healthy,0,30.83440263281734,75.94689788601559,rabi_2023_24,4_1_19,2023-11-01_to_2024-04-15,4,sample_4_1_19,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",80.225876,0.011285245,0.89168394,0.014510135,21.130445,0.0,0.4417321,74.40597,0.01768738,120.31678,97.85701,0.011285245,0.0,0.42047575,80.225876
4_1_20,healthy,0,30.75481189864435,75.74567526237281,rabi_2023_24,4_1_20,2023-11-01_to_2024-04-15,4,sample_4_1_20,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",86.44544,0.0,0.8235594,0.015455853,20.230268,0.0,0.43384123,84.28101,0.0017491579,129.64737,106.76494,0.0,0.0,-0.22997937,86.44544
4_1_23,healthy,0,30.779425737429225,75.7492685235093,rabi_2023_24,4_1_23,2023-11-01_to_2024-04-15,4,sample_4_1_23,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",97.264336,0.014022887,0.8988581,0.021708941,37.961914,0.0,0.54689753,93.30461,0.01082623,145.87735,112.65717,0.014022887,0.0,0.054907274,97.264336
4_1_24,healthy,0,30.809788794032464,75.76705516613487,rabi_2023_24,4_1_24,2023-11-01_to_2024-04-15,4,sample_4_1_24,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",100.40751,0.015809655,0.9133456,-9999.0,47.372417,0.0,0.5355042,96.13062,0.021731198,150.5939,114.75536,0.015809655,0.0,1.2924294,100.40751
4_1_28,healthy,0,30.74600840885998,75.99989848777864,rabi_2023_24,4_1_28,2023-11-01_to_2024-04-15,4,sample_4_1_28,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",101.96502,0.0,0.88847584,0.023750905,47.618385,0.014381409,0.5561604,95.523895,0.0038496852,152.9253,118.399765,0.0,0.014381409,3.9030368,101.96502
4_1_30,healthy,0,30.720855580904637,75.8116116042272,rabi_2023_24,4_1_30,2023-11-01_to_2024-04-15,4,sample_4_1_30,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",96.521545,0.007758081,0.88739675,0.017050102,44.346565,0.0,0.5414843,93.13912,0.0019968152,144.76405,113.55514,0.007758081,0.0,2.4698935,96.521545
4_1_31,healthy,0,30.73361165793913,75.70956298795122,rabi_2023_24,4_1_31,2023-11-01_to_2024-04-15,4,sample_4_1_31,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",104.86985,0.007113576,0.8781575,0.007704595,45.683697,0.0,0.51717746,95.850296,0.0,157.28297,119.77652,0.007113576,0.0,1.4635204,104.86985
4_1_38,healthy,0,30.802063282589035,75.76705516613487,rabi_2023_24,4_1_38,2023-11-01_to_2024-04-15,4,sample_4_1_38,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",86.06558,0.009193301,0.80681235,0.012962434,20.69329,0.0,0.29784426,81.7938,0.024989307,129.0753,106.46384,0.009193301,0.0,1.8775071,86.06558
4_1_42,healthy,0,30.7221132223024,75.87197839132001,rabi_2023_24,4_1_42,2023-11-01_to_2024-04-15,4,sample_4_1_42,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",98.73183,0.0,0.87094307,0.016829269,39.220585,0.0072183013,0.51002705,95.25816,0.02742815,148.0789,116.22932,0.0,0.0072183013,0.92704636,98.73183
4_1_43,healthy,0,30.7672086495652,75.83748308440983,rabi_2023_24,4_1_43,2023-11-01_to_2024-04-15,4,sample_4_1_43,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",78.11653,0.018202245,0.69002473,0.012631037,31.857512,0.0,0.44143796,82.06995,0.002894342,117.15893,100.94097,0.018202245,0.0,1.076078,78.11653
4_1_47,healthy,0,30.72390985287064,75.68333218165492,rabi_2023_24,4_1_47,2023-11-01_to_2024-04-15,4,sample_4_1_47,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",104.71884,0.009498417,0.89000374,0.012282615,48.679146,0.0,0.53790486,98.05564,0.016256034,157.0602,119.985405,0.009498417,0.0,1.8500613,104.71884
4_1_48,healthy,0,30.731635364314062,75.78502147181725,rabi_2023_24,4_1_48,2023-11-01_to_2024-04-15,4,sample_4_1_48,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",102.25758,0.01211977,0.9106389,0.02004362,50.380558,0.0,0.56188244,99.25896,0.0013158917,153.3683,117.69531,0.01211977,0.0,0.65056896,102.25758
4_1_49,healthy,0,30.76738831262202,75.93180618924238,rabi_2023_24,4_1_49,2023-11-01_to_2024-04-15,4,sample_4_1_49,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",101.2557,0.0,0.7900046,0.006091473,42.67805,0.0,0.4271614,96.18562,0.0,151.86281,121.44741,0.0,0.0,2.0055058,101.2557
4_1_50,healthy,0,30.80098530424809,75.99540691135805,rabi_2023_24,4_1_50,2023-11-01_to_2024-04-15,4,sample_4_1_50,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",88.07633,0.0049306154,0.83588153,0.011303673,34.682743,0.0,0.43828964,82.07184,0.00477463,132.09341,106.279236,0.0049306154,0.0,1.0695909,88.07633
4_1_53,healthy,0,30.74582874580316,75.72968525031548,rabi_2023_24,4_1_53,2023-11-01_to_2024-04-15,4,sample_4_1_53,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",101.42087,0.012379289,0.8682994,0.01717575,44.651985,0.0,0.50491613,97.10659,0.0292992,152.11278,117.48241,0.012379289,0.0,0.5255258,101.42087
4_1_57,healthy,0,30.768286627906143,75.99917983555135,rabi_2023_24,4_1_57,2023-11-01_to_2024-04-15,4,sample_4_1_57,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
4_1_60,healthy,0,30.723370863700165,75.81933711567062,rabi_2023_24,4_1_60,2023-11-01_to_2024-04-15,4,sample_4_1_60,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",102.64763,0.0013843775,0.8979367,0.015631242,45.972885,0.0,0.552529,95.40411,0.0,153.95154,118.99743,0.0013843775,0.0,0.85016096,102.64763
4_1_67,healthy,0,30.819310936044133,75.691417019212,rabi_2023_24,4_1_67,2023-11-01_to_2024-04-15,4,sample_4_1_67,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",100.78451,0.020683765,0.8262668,0.0049169455,36.54107,0.009065151,0.41595677,90.30098,0.010947883,151.15665,118.38292,0.020683765,0.009065151,2.8268073,100.78451
4_1_68,healthy,0,30.71887928727957,75.92030775360566,rabi_2023_24,4_1_68,2023-11-01_to_2024-04-15,4,sample_4_1_68,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",108.06514,0.020913363,0.88940185,-0.009376755,34.640774,0.012458056,0.49754134,102.59096,0.03275758,162.07193,129.1975,0.020913363,0.012458056,2.704174,108.06514
4_1_73,healthy,0,30.76864595401979,75.78304517819218,rabi_2023_24,4_1_73,2023-11-01_to_2024-04-15,4,sample_4_1_73,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",97.11539,0.018674731,0.88128525,0.01648247,35.58641,0.0,0.49949384,89.68953,0.009602249,145.65048,115.010155,0.018674731,0.0,1.1890525,97.11539
4_1_78,healthy,0,30.83062970862404,75.8019097991587,rabi_2023_24,4_1_78,2023-11-01_to_2024-04-15,4,sample_4_1_78,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",83.25772,0.009837747,0.8743654,-9999.0,28.378475,0.0,0.512876,83.279396,0.0,124.86932,99.99023,0.009837747,0.0,-0.38100037,83.25772
4_1_83,healthy,0,30.81194475071435,75.74657357765693,rabi_2023_24,4_1_83,2023-11-01_to_2024-04-15,4,sample_4_1_83,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",102.23374,0.009701967,0.91698116,-9999.0,48.501804,0.0,0.5660031,94.01821,0.0021381974,153.33229,114.93399,0.009701967,0.0,1.4793079,102.23374
4_1_87,healthy,0,30.74043885409844,75.8861717728091,rabi_2023_24,4_1_87,2023-11-01_to_2024-04-15,4,sample_4_1_87,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",94.93249,0.007183075,0.887694,0.026679296,38.027023,0.0,0.55821097,91.85057,0.004906237,142.37921,109.46372,0.007183075,0.0,0.21007448,94.93249
4_1_88,healthy,0,30.731096375143597,75.75268212158895,rabi_2023_24,4_1_88,2023-11-01_to_2024-04-15,4,sample_4_1_88,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",91.29586,0.018479705,0.7320041,0.0035050558,36.897404,0.0,0.3958457,87.61349,0.007676482,136.92426,112.64008,0.018479705,0.0,0.85328376,91.29586
4_1_89,healthy,0,30.73774390824608,75.78088922151031,rabi_2023_24,4_1_89,2023-11-01_to_2024-04-15,4,sample_4_1_89,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",97.43207,0.001893878,0.8916346,0.021123437,43.165737,0.0,0.58231294,92.195755,0.0,146.12944,112.7325,0.001893878,0.0,1.0944577,97.43207
4_1_90,healthy,0,30.72642513566617,75.7004001720532,rabi_2023_24,4_1_90,2023-11-01_to_2024-04-15,4,sample_4_1_90,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",99.12375,0.0,0.8856598,0.016395617,38.774677,0.0,0.51305735,90.40213,0.0039117336,148.66283,114.65708,0.0,0.0,4.586994,99.12375
4_1_95,healthy,0,30.762537410087777,75.8921006536843,rabi_2023_24,4_1_95,2023-11-01_to_2024-04-15,4,sample_4_1_95,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",97.89535,0.0,0.87636834,0.023988284,42.951958,0.0,0.5358398,93.02675,0.018468618,146.82443,114.533165,0.0,0.0,1.6872609,97.89535
4_1_101,healthy,0,30.72912008151853,75.6982442153713,rabi_2023_24,4_1_101,2023-11-01_to_2024-04-15,4,sample_4_1_101,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",110.488464,0.020649672,0.9109429,0.007829205,53.10894,0.0,0.56037015,101.51721,0.01972711,165.71309,124.80482,0.020649672,0.0,2.5579739,110.488464
4_1_104,healthy,0,30.813382055168944,75.80658103863612,rabi_2023_24,4_1_104,2023-11-01_to_2024-04-15,4,sample_4_1_104,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",97.213264,0.0,0.90251696,0.024589121,38.00285,0.0,0.55215126,92.88466,0.015518725,145.79962,111.842354,0.0,0.0,0.9084541,97.213264
4_1_107,healthy,0,30.81194475071435,75.70668837904203,rabi_2023_24,4_1_107,2023-11-01_to_2024-04-15,4,sample_4_1_107,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",109.02971,0.0037195683,0.77769053,0.0035230448,45.74196,0.011820912,0.41622853,102.46381,0.012796223,163.52222,128.98088,0.0037195683,0.011820912,2.084539,109.02971
4_1_108,healthy,0,30.74043885409844,75.79651990745398,rabi_2023_24,4_1_108,2023-11-01_to_2024-04-15,4,sample_4_1_108,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",93.820366,0.0,0.88379204,0.022183195,35.369682,0.0,0.5131293,92.55495,0.010541856,140.71056,110.23216,0.0,0.0,1.6238061,93.820366
4_1_111,healthy,0,30.759303475064947,76.00079680306276,rabi_2023_24,4_1_111,2023-11-01_to_2024-04-15,4,sample_4_1_111,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",103.1885,0.008922517,0.8906661,0.01328687,47.026287,0.0,0.54145306,97.752716,0.022618115,154.76181,119.316086,0.008922517,0.0,1.8160623,103.1885
4_1_112,healthy,0,30.780324052713343,75.71656984716735,rabi_2023_24,4_1_112,2023-11-01_to_2024-04-15,4,sample_4_1_112,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",105.90582,0.016930282,0.9072708,0.011280935,46.734856,0.0,0.56044364,100.30372,0.0,158.83823,120.68276,0.016930282,0.0,1.3953159,105.90582
4_1_116,healthy,0,30.837816230896998,75.77927225399888,rabi_2023_24,4_1_116,2023-11-01_to_2024-04-15,4,sample_4_1_116,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",103.035614,0.013596356,0.85915583,-9999.0,46.459396,0.0,0.4974413,94.27274,0.0040941834,154.53366,117.92218,0.013596356,0.0,2.0552557,103.035614
4_1_118,healthy,0,30.761998420917305,75.97600330122106,rabi_2023_24,4_1_118,2023-11-01_to_2024-04-15,4,sample_4_1_118,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",92.51326,0.0025975108,0.87849563,0.020037664,37.299564,0.0036509037,0.5086157,89.71044,0.011286199,138.75076,108.92549,0.0025975108,0.0036509037,3.0434256,92.51326
4_1_119,healthy,0,30.737025256018786,75.87682929385427,rabi_2023_24,4_1_119,2023-11-01_to_2024-04-15,4,sample_4_1_119,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",102.02155,0.013053656,0.90358233,0.02425965,47.007935,0.0,0.5483476,95.95512,0.017968297,153.01277,117.334206,0.013053656,0.0,1.0904497,102.02155
4_1_123,healthy,0,30.7627170731446,75.75483807827084,rabi_2023_24,4_1_123,2023-11-01_to_2024-04-15,4,sample_4_1_123,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",100.92671,0.0016012192,0.87673956,0.017243104,41.16237,0.0,0.5428051,94.92286,0.0,151.37013,117.62022,0.0016012192,0.0,1.0383881,100.92671
4_1_127,healthy,0,30.716364004484035,75.69267466060977,rabi_2023_24,4_1_127,2023-11-01_to_2024-04-15,4,sample_4_1_127,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",105.123,0.012696803,0.89285225,0.00945809,46.618202,0.0,0.52163655,97.114716,0.009924293,157.6637,120.74248,0.012696803,0.0,5.1758575,105.123
4_1_128,healthy,0,30.80044631507762,75.96414553947068,rabi_2023_24,4_1_128,2023-11-01_to_2024-04-15,4,sample_4_1_128,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",97.513855,0.009314001,0.90382236,0.02271857,36.955147,0.0,0.51637894,90.92431,0.0097750425,146.24826,113.380455,0.009314001,0.0,0.8060276,97.513855
4_1_131,healthy,0,30.833144991419573,75.6966272478599,rabi_2023_24,4_1_131,2023-11-01_to_2024-04-15,4,sample_4_1_131,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",100.09152,0.004412234,0.8844745,0.01787795,39.42417,0.0,0.5019443,96.69001,0.003522396,150.1177,117.552414,0.004412234,0.0,0.7715357,100.09152
4_1_142,healthy,0,30.74115750632573,75.99325095467616,rabi_2023_24,4_1_142,2023-11-01_to_2024-04-15,4,sample_4_1_142,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",91.1103,0.009149671,0.871881,0.02187026,31.133278,0.0,0.46715868,88.50926,0.004255593,136.6449,108.58559,0.009149671,0.0,-0.1750422,91.1103
4_1_146,healthy,0,30.742055821609853,76.00223410751735,rabi_2023_24,4_1_146,2023-11-01_to_2024-04-15,4,sample_4_1_146,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",96.37683,0.022826612,0.7034632,0.0019356058,30.983438,0.008184999,0.28831595,93.40638,0.015850008,144.54175,119.95294,0.022826612,0.008184999,0.7446079,96.37683
4_1_148,healthy,0,30.77403584572451,75.70327478096237,rabi_2023_24,4_1_148,2023-11-01_to_2024-04-15,4,sample_4_1_148,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",99.97931,0.0,0.89635974,0.01990499,36.908325,0.0,0.55422956,95.708015,0.010068834,149.94556,114.8308,0.0,0.0,2.513825,99.97931
4_1_149,healthy,0,30.81553801185083,75.80658103863612,rabi_2023_24,4_1_149,2023-11-01_to_2024-04-15,4,sample_4_1_149,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",87.48103,0.0,0.89926696,-9999.0,32.24868,0.0,0.5334097,85.3014,0.0,131.20345,103.480576,0.0,0.0,0.30004427,87.48103
4_1_151,healthy,0,30.71708265671133,75.98768139991462,rabi_2023_24,4_1_151,2023-11-01_to_2024-04-15,4,sample_4_1_151,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",101.78222,0.0,0.8915731,0.019622087,43.646973,0.0,0.54965,92.650185,0.0,152.6534,116.62764,0.0,0.0,1.068497,101.78222
4_1_152,healthy,0,30.738821886587026,75.9357587764925,rabi_2023_24,4_1_152,2023-11-01_to_2024-04-15,4,sample_4_1_152,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",100.0571,0.0,0.9003831,0.023535723,42.380108,0.0,0.5434884,94.9635,0.015101194,150.06703,114.49787,0.0,0.0,1.1138145,100.0571
4_1_154,healthy,0,30.73091671208677,75.8094556475453,rabi_2023_24,4_1_154,2023-11-01_to_2024-04-15,4,sample_4_1_154,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",97.91871,0.0,0.90681154,0.020981776,39.140316,0.0,0.5381763,96.5411,0.015432954,146.85825,112.91855,0.0,0.0,5.984651,97.91871
4_1_160,healthy,0,30.78984619472501,75.70650871598521,rabi_2023_24,4_1_160,2023-11-01_to_2024-04-15,4,sample_4_1_160,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",107.134636,0.018101335,0.8886076,0.008261282,43.06592,0.0,0.52516884,98.7921,0.020032465,160.6798,122.74187,0.018101335,0.0,2.1287112,107.134636
4_1_161,healthy,0,30.736306603791487,75.9702540834027,rabi_2023_24,4_1_161,2023-11-01_to_2024-04-15,4,sample_4_1_161,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",97.09418,0.0,0.8701072,0.021838728,41.057186,0.0,0.52303606,92.60257,0.0002860427,145.62029,114.53953,0.0,0.0,1.7776518,97.09418
4_1_162,healthy,0,30.7506796483374,75.73345817450878,rabi_2023_24,4_1_162,2023-11-01_to_2024-04-15,4,sample_4_1_162,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",100.05828,0.007883489,0.9081371,0.02191996,41.60214,0.0,0.5538186,94.876656,0.0,150.06825,114.21451,0.007883489,0.0,1.9233663,100.05828
4_1_164,healthy,0,30.73379132099595,75.9808542037553,rabi_2023_24,4_1_164,2023-11-01_to_2024-04-15,4,sample_4_1_164,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",105.00339,0.008379102,0.9072788,0.01785312,47.633045,0.0,0.5382577,97.62939,0.007933736,157.48586,119.895226,0.008379102,0.0,1.3441689,105.00339
4_1_165,healthy,0,30.74007952798479,75.92318236251484,rabi_2023_24,4_1_165,2023-11-01_to_2024-04-15,4,sample_4_1_165,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",97.15429,0.0,0.90123457,0.022469506,37.300808,0.0,0.51457673,92.80341,0.02278912,145.70883,111.62915,0.0,0.0,0.5087119,97.15429
4_1_166,healthy,0,30.731994690427715,75.70022050899637,rabi_2023_24,4_1_166,2023-11-01_to_2024-04-15,4,sample_4_1_166,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",109.30696,0.010557711,0.90856856,0.011755308,51.807022,0.0,0.55839413,99.48528,0.006906152,163.94148,123.58067,0.010557711,0.0,2.8127382,109.30696
4_1_168,healthy,0,30.72732345095029,75.81358789785226,rabi_2023_24,4_1_168,2023-11-01_to_2024-04-15,4,sample_4_1_168,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",112.99516,0.0,0.9000057,0.009149547,54.561108,0.0,0.55927914,102.95494,0.0043881536,169.4713,126.61764,0.0,0.0,1.6303391,112.99516
4_1_176,healthy,0,30.732174353484535,75.8921006536843,rabi_2023_24,4_1_176,2023-11-01_to_2024-04-15,4,sample_4_1_176,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",96.773384,0.015068352,0.90737605,0.023569547,37.603092,0.021511018,0.54081106,92.672264,0.02955383,145.13957,110.37996,0.015068352,0.021511018,0.23750202,96.773384
4_1_178,healthy,0,30.77044258458803,75.89371762119572,rabi_2023_24,4_1_178,2023-11-01_to_2024-04-15,4,sample_4_1_178,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",96.67084,0.00095564127,0.85335416,0.018802444,37.95482,0.0,0.45799822,90.79081,0.025384068,144.98602,113.91925,0.00095564127,0.0,1.3195099,96.67084
4_1_180,healthy,0,30.737923571302904,75.76939078587357,rabi_2023_24,4_1_180,2023-11-01_to_2024-04-15,4,sample_4_1_180,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",102.339836,0.00646019,0.8922508,0.013265025,44.23056,0.0,0.54890835,95.138596,0.0044521093,153.49167,117.3012,0.00646019,0.0,2.5791562,102.339836
4_1_182,healthy,0,30.7386422235302,75.88527345752499,rabi_2023_24,4_1_182,2023-11-01_to_2024-04-15,4,sample_4_1_182,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",92.56213,0.0,0.87877434,0.0210522,38.882904,0.0,0.52699506,89.736565,0.021695912,138.82172,107.24184,0.0,0.0,1.000821,92.56213
4_1_184,healthy,0,30.742055821609853,75.91869078609423,rabi_2023_24,4_1_184,2023-11-01_to_2024-04-15,4,sample_4_1_184,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",100.231026,0.0,0.9055175,0.018201638,44.866764,0.0,0.5693496,92.06999,0.0,150.32875,114.66643,0.0,0.0,0.8473109,100.231026
4_1_187,healthy,0,30.80188361953221,75.68207454025715,rabi_2023_24,4_1_187,2023-11-01_to_2024-04-15,4,sample_4_1_187,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",93.82032,0.00812614,0.82060194,0.014025114,35.78447,0.0,0.43427992,91.21811,0.0,140.7123,112.72458,0.00812614,0.0,0.27464348,93.82032
4_1_190,healthy,0,30.819310936044133,75.90144313263914,rabi_2023_24,4_1_190,2023-11-01_to_2024-04-15,4,sample_4_1_190,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",85.26574,0.003630042,0.8488995,0.01969626,26.534788,0.0,0.4719144,80.50922,0.010539174,127.8775,102.124664,0.003630042,0.0,0.95994407,85.26574
4_1_191,healthy,0,30.79757170616844,75.84574758502373,rabi_2023_24,4_1_191,2023-11-01_to_2024-04-15,4,sample_4_1_191,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",99.71884,0.009654641,0.8406102,0.008241963,40.373337,0.0044510663,0.45048594,93.87809,0.0,149.55724,117.60933,0.009654641,0.0044510663,1.5463845,99.71884
4_1_192,healthy,0,30.836558589499223,75.81987610484109,rabi_2023_24,4_1_192,2023-11-01_to_2024-04-15,4,sample_4_1_192,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",96.11268,0.0059551,0.8813245,0.021444706,33.39593,0.0,0.49558043,88.62225,0.0062247515,144.14772,113.01491,0.0059551,0.0,1.4607822,96.11268
4_1_193,healthy,0,30.788768216384067,75.82311003986392,rabi_2023_24,4_1_193,2023-11-01_to_2024-04-15,4,sample_4_1_193,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",104.72883,0.0,0.89709175,0.014374742,50.054356,0.0,0.5751435,101.134346,0.0,157.07225,120.67278,0.0,0.0,1.6557777,104.72883
4_1_196,healthy,0,30.75786617061036,75.84682556336467,rabi_2023_24,4_1_196,2023-11-01_to_2024-04-15,4,sample_4_1_196,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",69.69025,0.0,0.7775541,0.007746223,7.327108,0.0,0.3819803,77.940384,0.05886501,104.51696,90.59938,0.0,0.0,-0.8659201,69.69025
4_1_198,healthy,0,30.740259191041613,75.80244878832917,rabi_2023_24,4_1_198,2023-11-01_to_2024-04-15,4,sample_4_1_198,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",102.93285,0.007426679,0.8877786,0.018084433,44.23487,0.012125164,0.5093232,96.94516,0.021151245,154.38074,119.75576,0.007426679,0.012125164,1.9614079,102.93285
4_1_199,healthy,0,30.743672789121263,75.70614938987156,rabi_2023_24,4_1_199,2023-11-01_to_2024-04-15,4,sample_4_1_199,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",96.65457,0.013346732,0.8988686,0.022626683,38.38719,0.0,0.5195861,94.32737,0.009916544,144.96333,112.81684,0.013346732,0.0,0.11177657,96.65457
4_1_200,healthy,0,30.73576761462101,75.98283049738036,rabi_2023_24,4_1_200,2023-11-01_to_2024-04-15,4,sample_4_1_200,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",100.21225,0.010130107,0.8988639,0.021202635,42.59166,0.0034502745,0.5304843,91.73708,0.008032024,150.29758,113.977066,0.010130107,0.0034502745,1.1291809,100.21225
4_1_204,healthy,0,30.73558795156419,75.862815575422,rabi_2023_24,4_1_204,2023-11-01_to_2024-04-15,4,sample_4_1_204,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",95.29722,0.0,0.9059128,0.02615502,37.18805,0.0,0.55629957,92.79985,0.009151459,142.92633,108.927,0.0,0.0,0.5933954,95.29722
4_1_207,healthy,0,30.817154979362243,75.8583239990014,rabi_2023_24,4_1_207,2023-11-01_to_2024-04-15,4,sample_4_1_207,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",98.60482,0.0,0.8763407,0.015107712,39.46175,0.005867243,0.5082076,92.426735,0.0,147.88762,115.56494,0.0,0.005867243,0.81415313,98.60482
4_1_209,healthy,0,30.733970984052775,75.69644758480307,rabi_2023_24,4_1_209,2023-11-01_to_2024-04-15,4,sample_4_1_209,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",107.52869,0.023370981,0.91461766,0.016797112,50.289307,0.0,0.53333336,100.23148,0.021112978,161.27373,121.56565,0.023370981,0.0,2.3806973,107.52869
4_1_210,healthy,0,30.767567975678848,75.83478813855747,rabi_2023_24,4_1_210,2023-11-01_to_2024-04-15,4,sample_4_1_210,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",96.93777,0.02516681,0.8801594,0.019006614,37.82825,0.0,0.50085765,95.14312,0.02790749,145.38686,114.414795,0.02516681,0.0,1.0059011,96.93777
4_1_212,healthy,0,30.82470082774885,75.92426034085578,rabi_2023_24,4_1_212,2023-11-01_to_2024-04-15,4,sample_4_1_212,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",90.45577,0.01743126,0.89243126,0.022809634,35.720455,0.0,0.49133554,86.8124,0.026365459,135.66502,105.3563,0.01743126,0.0,-0.1337423,90.45577
